gx,gy,gz,x,y,z
0,0,-2,-9,2,-61
0,0,-2,-11,1,-63
0,0,-2,-8,1,-64
0,0,-2,-9,2,-63
0,0,-2,-12,2,-61
0,0,-2,-9,1,-61
0,0,-2,-6,1,-61
0,0,-1,-9,1,-61
-1,0,-1,-11,1,-62
-1,0,-1,-12,1,-64
0,0,-2,-11,0,-63
0,0,-2,-7,0,-62
0,0,-2,-6,0,-61
0,0,-1,-8,-1,-61
0,0,-1,-5,-1,-63
0,0,-1,-8,-1,-63
0,0,-1,-10,-1,-62
0,0,-1,-6,-1,-62
0,0,-1,-7,-2,-64
0,0,-1,-9,-1,-63
0,0,-1,-9,-1,-60
0,0,-1,-7,-2,-63
0,0,-1,-7,-2,-64
0,0,-1,-9,-1,-60
0,0,-1,-7,-2,-61
0,0,-1,-7,-3,-63
0,0,-1,-8,-2,-61
0,0,-1,-5,-2,-61
0,0,-1,-6,-2,-62
0,0,-1,-6,-2,-62
0,0,-1,-9,-1,-62
-1,0,-1,-10,-3,-64
0,0,-2,-5,-3,-63
0,0,-1,-6,-2,-61
-1,0,-1,-6,-4,-63
0,0,-1,-4,-3,-63
0,0,-1,-7,-2,-60
-1,0,-1,-6,-3,-63
-1,0,-1,-6,-3,-64
0,0,-1,-5,-3,-63
0,0,-1,-4,-3,-61
-1,0,-1,-3,-3,-61
-1,0,-1,-9,-3,-63
0,0,-1,-6,-3,-62
0,0,-2,-1,-3,-61
-1,0,-1,-3,-3,-61
-1,0,-1,-4,-3,-63
-1,0,-1,-8,-2,-63
-1,0,-1,-7,-2,-63
-1,-1,-1,-4,-3,-65
0,0,-1,-4,-3,-64
0,0,-1,-7,-2,-62
0,0,-1,-7,-2,-63
-1,-1,-1,-4,-3,-64
0,0,-1,-5,-3,-64
0,0,-1,-6,-3,-62
0,0,-1,-4,-2,-60
0,0,-1,-5,-3,-62
0,-1,-1,-5,-4,-64
0,-1,-1,-4,-3,-62
0,0,-1,-5,-2,-59
-1,0,-1,-4,-3,-60
-1,0,-1,-5,-4,-62
-1,0,-1,-4,-4,-63
-1,0,-1,-4,-3,-64
-1,0,-1,-8,-3,-63
0,0,-1,-4,-3,-62
-1,0,-1,-3,-3,-62
-1,0,-1,-5,-4,-63
-1,0,-1,-3,-4,-62
-1,0,-1,-2,-3,-60
-1,0,-1,-4,-3,-64
-1,0,-1,-3,-3,-65
0,0,-1,-4,-3,-62
-1,0,-1,-3,-3,-62
-1,-1,-1,-2,-3,-65
0,0,-1,-4,-3,-64
0,0,-1,-4,-3,-61
-1,-1,-1,-3,-3,-63
-1,0,-1,-4,-3,-63
-1,0,-1,-4,-3,-63
-1,0,-1,-4,-3,-63
-1,0,-1,-3,-3,-62
-1,0,-1,-1,-3,-64
-1,0,-1,-4,-3,-64
0,0,-1,-8,-2,-63
0,-1,-2,-2,-2,-63
0,0,-1,-3,-2,-62
0,0,-1,-3,-3,-63
0,0,-1,-4,-2,-61
-1,0,-1,-3,-3,-63
0,0,-1,-2,-4,-64
0,0,-1,-2,-3,-62
0,-1,-1,-4,-4,-65
1,-1,-1,-5,-5,-66
1,-1,-1,-4,-4,-61
1,-1,-2,-4,-4,-61
0,-1,-2,-5,-5,-61
0,-1,-2,-4,-5,-62
-1,-1,-2,-4,-5,-63
-1,-1,-2,-4,-5,-62
-1,-1,-2,-5,-6,-62
0,-1,-2,-6,-5,-61
-1,-1,-2,-5,-5,-61
-1,-1,-2,-4,-5,-62
-1,-1,-2,-5,-5,-62
-1,-1,-2,-5,-6,-64
