gx,gy,gz,x,y,z
0,-1,0,-2,-67,-4
0,-1,0,-2,-66,-3
0,-1,0,-2,-67,-3
0,-1,0,-3,-67,-3
0,-1,0,-3,-65,-3
0,-1,0,-3,-67,-3
0,-1,0,-3,-67,-3
0,-1,0,-4,-64,-2
0,-1,0,-3,-67,-3
0,-1,0,-4,-68,-2
0,-1,0,-3,-65,-2
0,-1,0,-3,-66,-2
0,-1,0,-4,-66,-2
0,-1,0,-4,-65,-1
0,-1,0,-4,-66,-1
0,-1,0,-5,-66,-1
0,-1,0,-6,-66,0
0,-1,0,-5,-67,0
0,-1,0,-6,-67,0
0,-1,0,-6,-67,0
0,-1,0,-7,-67,0
0,-1,0,-6,-67,0
1,-1,0,-6,-66,1
1,-1,0,-6,-65,2
1,-2,0,-6,-65,2
0,-2,0,-7,-67,3
0,-2,0,-7,-65,3
0,-2,0,-6,-66,3
0,-1,0,-6,-67,3
0,-1,0,-7,-65,3
0,-1,-1,-7,-66,4
0,-1,-1,-7,-65,5
0,-2,-1,-8,-65,4
0,-2,-1,-8,-65,5
0,-2,-1,-8,-65,5
-1,-2,-1,-7,-66,4
-1,-2,-1,-7,-66,5
-1,-1,-1,-7,-66,5
-1,-1,-1,-7,-66,4
-1,-1,-1,-7,-66,3
-1,-1,-1,-7,-66,3
-1,-2,-1,-6,-68,3
-1,-2,-1,-6,-66,3
-1,-2,-1,-7,-67,3
-1,-2,-1,-6,-68,4
-1,-1,-1,-6,-67,3
-1,-1,-1,-5,-67,2
-1,-1,-1,-5,-66,2
-1,-1,-1,-4,-66,2
-1,-2,-1,-5,-66,0
-1,-3,-1,-4,-67,1
-1,-2,-1,-2,-66,2
-1,-2,-2,-2,-66,1
-1,-2,-1,-3,-67,1
-1,-1,-1,-2,-65,1
-1,-1,-1,-3,-64,-1
-2,-1,-1,-3,-67,-1
-2,-1,-2,-2,-66,-1
-2,-1,-2,-1,-66,-1
-2,-1,-2,-1,-65,-1
-2,-1,-2,-1,-66,-1
-2,-1,-2,-1,-65,-2
-2,-1,-1,0,-66,-3
-2,-1,-1,0,-65,-3
-2,-1,-1,1,-65,-4
-2,-1,-1,2,-67,-5
-1,-1,-1,2,-66,-5
-1,-1,-1,1,-65,-6
-1,-1,-1,2,-65,-5
-2,-1,-1,3,-66,-5
-1,-1,-1,2,-66,-6
-1,-1,-1,3,-67,-6
-1,-1,-1,3,-66,-6
-1,-1,-1,3,-66,-7
-1,-1,-1,3,-66,-7
-1,-1,-1,3,-66,-7
-1,-1,-1,3,-66,-7
-1,-1,-1,4,-66,-8
-1,-1,-1,4,-66,-8
-1,-1,-1,4,-66,-7
-1,-1,-1,4,-66,-7
-1,-1,-1,4,-65,-8
-1,-1,-1,4,-65,-8
-1,-1,-1,4,-65,-8
-1,-1,-1,5,-66,-9
-1,-1,-1,4,-65,-8
-1,-1,0,4,-65,-9
-1,-1,-1,5,-65,-9
-1,-1,-1,4,-65,-9
-1,-1,-1,4,-65,-9
-1,-1,-1,5,-65,-8
-1,-1,-1,5,-64,-9
-1,-1,0,4,-64,-9
-1,-2,-1,5,-66,-10
-1,-2,0,4,-66,-10
-1,-2,0,4,-65,-11
0,-3,0,5,-65,-9
0,-2,0,6,-65,-9
-1,-1,0,4,-66,-10
-1,-1,0,3,-65,-10
-1,-1,0,2,-63,-9
-1,-1,0,3,-65,-10
-1,-1,0,3,-65,-10
-1,-1,0,3,-65,-10
-1,-1,0,3,-65,-11
-1,-1,0,3,-64,-11
-1,-1,-1,3,-64,-11
-1,-1,-1,4,-67,-13
-1,-1,-1,4,-66,-13
-1,-1,0,2,-63,-12
-1,-1,0,3,-65,-12
-1,-1,0,3,-65,-12
-1,-1,0,2,-64,-12
-2,-1,-1,4,-65,-13
-1,-1,-1,3,-66,-14
-1,0,-1,2,-65,-13
-1,-1,-1,1,-64,-13
-1,-1,-1,3,-65,-14
-1,-1,-1,3,-64,-15
-1,-1,-1,4,-64,-15
-1,-1,-1,4,-65,-15
-1,-1,-1,3,-64,-14
-1,-1,-1,2,-64,-14
-1,-2,-1,3,-65,-15
-1,-2,-1,3,-64,-14
-1,-2,-1,3,-63,-15
-1,-2,-1,4,-64,-15
-1,-2,-1,4,-64,-16
-1,-2,-1,3,-63,-15
-2,-2,-1,4,-64,-16
-2,-2,-1,5,-64,-17
-2,-2,-1,5,-63,-17
-2,-1,-1,5,-63,-17
-2,-1,-1,6,-64,-18
-2,-1,-1,5,-63,-19
-1,-1,-1,6,-63,-19
-1,-1,-1,6,-64,-19
0,-1,0,4,-63,-18
0,-3,0,3,-62,-17
0,-3,-1,4,-63,-19
0,-3,-1,5,-63,-20
1,-3,-1,4,-62,-19
0,-3,-1,4,-64,-19
