gx,gy,gz,x,y,z
-1,-1,1,-11,-18,63
-1,-1,1,-9,-18,63
-1,-1,1,-11,-17,62
-1,-1,1,-10,-18,63
-1,-1,1,-10,-19,64
0,0,1,-11,-18,63
0,-1,1,-10,-18,64
0,0,0,-11,-18,64
0,-1,0,-11,-18,63
0,-1,0,-11,-18,64
0,-1,0,-12,-18,63
0,-1,0,-11,-16,62
0,-1,0,-11,-15,64
0,-1,1,-11,-16,64
0,-1,1,-11,-16,64
0,-1,1,-11,-16,64
0,-1,1,-11,-15,64
-1,-1,1,-11,-15,64
-1,-1,1,-10,-16,64
-1,-1,1,-11,-16,64
-1,-1,0,-10,-16,64
-1,-1,0,-10,-16,64
-1,-1,0,-10,-16,64
-1,-1,0,-10,-17,64
0,-1,0,-10,-16,64
0,-1,0,-10,-15,64
0,-1,0,-10,-15,64
0,-1,0,-10,-16,64
0,-1,0,-10,-16,64
0,-1,0,-11,-15,64
0,-1,0,-10,-15,64
0,-1,0,-9,-15,64
0,-1,0,-9,-15,64
0,-1,0,-10,-15,64
0,-1,0,-9,-16,64
0,-1,0,-9,-15,64
0,-1,0,-10,-14,64
0,-1,0,-9,-14,65
0,-1,0,-9,-15,65
0,-1,0,-9,-15,64
0,0,0,-10,-14,65
0,-1,0,-10,-14,65
0,-1,0,-9,-14,64
0,-1,0,-9,-14,64
0,-1,0,-9,-14,64
0,0,0,-9,-14,64
0,0,0,-10,-13,64
0,-1,0,-9,-13,64
0,0,0,-10,-13,64
0,-1,0,-10,-13,65
0,-1,0,-9,-13,65
0,-1,0,-9,-13,65
0,-1,0,-9,-13,65
0,-1,0,-9,-13,65
0,-1,0,-9,-13,66
-1,0,0,-9,-13,65
-1,-1,0,-9,-12,65
-1,-1,0,-9,-12,64
-1,-1,0,-9,-13,65
-1,-1,0,-9,-12,65
0,0,0,-9,-13,65
0,0,0,-9,-13,65
0,0,0,-9,-12,65
0,-1,0,-9,-13,65
0,-1,0,-9,-13,65
0,0,0,-9,-12,65
0,0,0,-9,-13,65
0,0,0,-9,-13,65
0,0,0,-10,-12,65
0,0,0,-10,-12,65
0,0,0,-10,-12,65
0,0,0,-10,-12,64
0,0,0,-10,-11,63
0,0,0,-10,-11,64
0,-1,0,-10,-11,64
0,-1,0,-10,-11,64
0,-1,0,-10,-11,65
0,0,0,-10,-11,65
0,0,0,-10,-11,65
0,-1,0,-10,-11,65
0,-1,1,-11,-11,64
0,0,1,-11,-11,65
0,-1,0,-10,-11,65
-1,-1,0,-10,-12,65
-1,-1,0,-11,-11,65
0,-1,0,-11,-11,65
-1,0,0,-11,-11,65
-1,0,0,-10,-11,65
-1,0,0,-10,-11,65
-1,-1,0,-10,-10,65
-1,-1,0,-11,-11,65
-1,-1,0,-11,-11,65
-1,-1,0,-11,-11,65
-1,-1,0,-11,-11,65
-1,-1,0,-10,-11,64
-1,-1,0,-8,-11,64
-1,-1,1,-10,-12,64
-1,-1,0,-11,-11,63
-1,-1,0,-12,-12,65
-1,0,0,-10,-11,65
0,0,0,-9,-11,63
0,0,0,-9,-12,65
